vehicle_id,depart,arrival,duration,routeLength,waitingTime,waitingCount,timeLoss,departDelay
1258,2516.0,2556.0,40.0,443.4,0.0,0,16.12,0.0
1266,2532.0,2556.0,24.0,259.95,0.0,0,13.32,0.0
1255,2510.0,2559.0,49.0,554.83,0.0,0,4.79,0.0
1257,2514.0,2559.0,45.0,431.12,5.0,1,20.32,0.0
1242,2484.0,2560.0,76.0,606.78,2.0,2,20.74,0.0
1241,2482.0,2561.0,79.0,537.52,25.0,2,52.04,0.0
1261,2522.0,2563.0,41.0,160.49,8.0,1,29.28,0.0
1275,2550.0,2565.0,15.0,127.11,0.0,0,5.5,0.0
1216,2432.0,2567.0,135.0,1508.95,0.0,0,23.25,0.0
1254,2508.0,2567.0,59.0,689.16,0.0,0,27.72,0.0
1245,2490.0,2569.0,79.0,792.69,1.0,1,32.22,0.0
1251,2502.0,2573.0,71.0,419.71,25.0,1,43.2,0.0
1262,2524.0,2573.0,49.0,567.72,0.0,0,9.14,0.0
1203,2406.0,2576.0,170.0,1251.16,39.0,4,84.81,0.0
1263,2526.0,2577.0,51.0,537.11,0.0,0,20.51,0.0
1214,2428.0,2578.0,150.0,1710.55,4.0,1,24.31,0.0
1272,2544.0,2581.0,37.0,456.8,0.0,0,14.67,0.0
1185,2370.0,2582.0,212.0,1839.76,38.0,3,80.4,0.0
1250,2544.0,2583.0,39.0,367.63,0.0,0,5.63,44.0
1271,2542.0,2584.0,42.0,572.01,0.0,0,14.77,0.0
1286,2572.0,2590.0,18.0,287.67,0.0,0,6.11,0.0
1276,2552.0,2591.0,39.0,325.93,1.0,1,18.88,0.0
1264,2528.0,2592.0,64.0,346.58,14.0,1,39.47,0.0
1285,2570.0,2592.0,22.0,242.96,0.0,0,3.51,0.0
1268,2536.0,2594.0,58.0,293.8,10.0,2,40.64,0.0
1282,2564.0,2594.0,30.0,325.93,0.0,0,10.38,0.0
1211,2422.0,2595.0,173.0,1509.83,27.0,4,73.85,0.0
1256,2512.0,2595.0,83.0,792.69,4.0,1,30.47,0.0
1244,2488.0,2598.0,110.0,536.74,38.0,3,72.92,0.0
1260,2520.0,2599.0,79.0,494.01,24.0,3,54.26,0.0
1270,2540.0,2603.0,63.0,416.38,7.0,2,29.34,0.0
1194,2389.0,2606.0,217.0,1552.56,52.0,6,106.69,1.0
1273,2546.0,2609.0,63.0,346.52,11.0,1,42.03,0.0
1292,2584.0,2610.0,26.0,217.73,0.0,0,7.27,0.0
1296,2592.0,2615.0,23.0,241.75,0.0,0,8.31,0.0
1287,2574.0,2616.0,42.0,414.23,1.0,1,19.01,0.0
1279,2559.0,2618.0,59.0,537.11,7.0,1,30.46,1.0
1274,2548.0,2620.0,72.0,328.29,32.0,1,48.43,0.0
1283,2566.0,2626.0,60.0,478.69,11.0,2,31.67,0.0
1226,2452.0,2630.0,178.0,1496.43,26.0,1,59.22,0.0
1293,2588.0,2631.0,43.0,392.94,0.0,0,9.82,2.0
1295,2590.0,2636.0,46.0,538.1,0.0,0,19.84,0.0
1290,2580.0,2640.0,60.0,649.67,0.0,0,12.75,0.0
1297,2594.0,2643.0,49.0,689.94,0.0,0,22.14,0.0
1302,2604.0,2643.0,39.0,456.8,0.0,0,16.64,0.0
1278,2556.0,2644.0,88.0,385.94,40.0,2,62.13,0.0
1277,2554.0,2649.0,95.0,792.69,9.0,1,41.99,0.0
1298,2596.0,2650.0,54.0,418.76,11.0,4,35.89,0.0
1299,2598.0,2654.0,56.0,654.53,0.0,0,10.33,0.0
1306,2614.0,2654.0,40.0,394.02,0.0,0,9.95,2.0
1239,2478.0,2656.0,178.0,1341.75,36.0,2,66.3,0.0
1304,2608.0,2656.0,48.0,494.01,0.0,0,17.13,0.0
1309,2618.0,2657.0,39.0,473.85,0.0,0,14.07,0.0
1281,2563.0,2660.0,97.0,1128.56,0.0,0,10.78,1.0
1269,2538.0,2663.0,125.0,1122.71,0.0,0,33.29,0.0
1280,2560.0,2667.0,107.0,1373.21,0.0,0,10.01,0.0
1265,2530.0,2668.0,138.0,1341.75,13.0,4,40.73,0.0
1284,2645.0,2671.0,26.0,288.53,0.0,0,9.82,77.0
1294,2588.0,2671.0,83.0,823.94,0.0,0,22.07,0.0
1307,2614.0,2674.0,60.0,325.93,25.0,2,37.97,0.0
1318,2641.0,2675.0,34.0,351.83,0.0,0,5.11,5.0
1308,2616.0,2677.0,61.0,689.16,4.0,1,29.18,0.0
1327,2654.0,2678.0,24.0,259.31,0.0,0,7.05,0.0
1317,2650.0,2679.0,29.0,303.57,0.0,0,10.06,16.0
1253,2506.0,2682.0,176.0,1432.2,24.0,1,58.94,0.0
1311,2622.0,2684.0,62.0,689.16,2.0,1,29.1,0.0
1291,2582.0,2687.0,105.0,1182.06,16.0,1,36.62,0.0
1240,2481.0,2688.0,207.0,1552.56,37.0,3,116.37,1.0
1339,2678.0,2692.0,14.0,179.54,0.0,0,5.61,0.0
1322,2644.0,2698.0,54.0,326.97,10.0,3,34.56,0.0
1310,2648.0,2700.0,52.0,312.28,1.0,1,33.65,28.0
1314,2628.0,2703.0,75.0,633.03,8.0,2,42.44,0.0
1305,2610.0,2704.0,94.0,548.89,38.0,2,66.99,0.0
1259,2518.0,2706.0,188.0,1552.56,32.0,3,91.75,0.0
1334,2671.0,2708.0,37.0,274.74,2.0,1,14.86,3.0
1320,2640.0,2709.0,69.0,440.51,19.0,2,43.57,0.0
1330,2660.0,2709.0,49.0,689.94,0.0,0,18.19,0.0
1329,2658.0,2710.0,52.0,227.24,21.0,1,32.09,0.0
1288,2576.0,2711.0,135.0,1508.95,7.0,1,40.76,0.0
1338,2676.0,2713.0,37.0,430.54,0.0,0,14.15,0.0
1341,2682.0,2713.0,31.0,288.53,4.0,1,15.88,0.0
1328,2656.0,2716.0,60.0,574.0,0.0,0,25.31,0.0
1332,2664.0,2718.0,54.0,419.29,4.0,1,17.21,0.0
1289,2578.0,2724.0,146.0,1509.83,2.0,1,34.38,0.0
1331,2662.0,2727.0,65.0,484.28,9.0,1,39.07,0.0
1323,2646.0,2728.0,82.0,977.14,0.0,0,7.69,0.0
1326,2652.0,2728.0,76.0,537.52,25.0,1,48.03,0.0
1356,2712.0,2729.0,17.0,48.75,5.0,1,12.65,0.0
1342,2684.0,2731.0,47.0,473.02,0.0,0,17.77,0.0
1301,2602.0,2734.0,132.0,1122.71,1.0,1,27.42,0.0
1321,2642.0,2734.0,92.0,660.08,21.0,2,48.09,0.0
1355,2710.0,2735.0,25.0,280.0,3.0,1,10.7,0.0
1340,2680.0,2737.0,57.0,659.1,0.0,0,10.18,0.0
1358,2716.0,2737.0,21.0,221.3,0.0,0,3.75,0.0
1348,2696.0,2742.0,46.0,449.58,0.0,0,24.03,0.0
1324,2648.0,2744.0,96.0,1423.35,0.0,0,20.9,0.0
1303,2606.0,2745.0,139.0,1172.32,0.0,0,36.5,0.0
1300,2600.0,2747.0,147.0,877.54,25.0,3,73.24,0.0
1335,2670.0,2749.0,79.0,824.31,0.0,0,23.52,0.0
1315,2630.0,2750.0,120.0,437.47,67.0,1,90.66,0.0
1371,2742.0,2750.0,8.0,61.65,0.0,0,5.07,0.0
1346,2692.0,2753.0,61.0,655.48,0.0,0,16.29,0.0
1357,2714.0,2758.0,44.0,480.98,0.0,0,16.66,0.0
1368,2749.0,2758.0,9.0,82.06,0.0,0,5.13,13.0
1360,2720.0,2761.0,41.0,286.19,3.0,1,25.42,0.0
1353,2706.0,2762.0,56.0,568.8,0.0,0,9.0,0.0
1374,2748.0,2764.0,16.0,262.09,0.0,0,4.94,0.0
1319,2638.0,2769.0,131.0,1508.95,0.0,0,21.29,0.0
1336,2672.0,2769.0,97.0,1373.21,0.0,0,9.5,0.0
1350,2700.0,2769.0,69.0,494.01,18.0,2,38.85,0.0
1361,2722.0,2774.0,52.0,568.8,0.0,0,10.13,0.0
1372,2744.0,2776.0,32.0,297.53,0.0,0,16.19,0.0
1312,2624.0,2778.0,154.0,1431.12,5.0,1,33.01,0.0
1343,2686.0,2778.0,92.0,1373.21,0.0,0,12.29,0.0
1364,2728.0,2780.0,52.0,567.72,0.0,0,9.99,0.0
1369,2738.0,2782.0,44.0,456.8,3.0,1,25.49,0.0
1316,2632.0,2784.0,152.0,357.8,99.0,4,130.92,0.0
1366,2732.0,2785.0,53.0,568.8,0.0,0,13.49,0.0
1391,2782.0,2787.0,5.0,19.41,0.0,0,3.1,0.0
1325,2651.0,2788.0,137.0,1508.95,5.0,2,31.23,1.0
1365,2730.0,2790.0,60.0,572.01,6.0,1,25.41,0.0
1351,2702.0,2798.0,96.0,392.31,35.0,2,75.08,0.0
1395,2790.0,2800.0,10.0,59.62,0.0,0,3.78,0.0
1373,2746.0,2801.0,55.0,646.43,0.0,0,18.39,0.0
1354,2708.0,2802.0,94.0,655.48,17.0,1,40.23,0.0
1363,2726.0,2802.0,76.0,480.61,24.0,2,49.75,0.0
1392,2784.0,2802.0,18.0,145.53,0.0,0,8.03,0.0
1345,2690.0,2804.0,114.0,1710.55,0.0,0,16.5,0.0
1390,2780.0,2804.0,24.0,199.51,0.0,0,12.88,0.0
1376,2752.0,2805.0,53.0,287.46,13.0,2,36.32,0.0
1349,2698.0,2806.0,108.0,670.71,40.0,3,76.02,0.0
1362,2724.0,2806.0,82.0,460.72,18.0,2,50.85,0.0
1337,2675.0,2808.0,133.0,1508.95,0.0,0,22.75,1.0
1367,2734.0,2810.0,76.0,675.22,10.0,1,45.46,0.0
1378,2756.0,2812.0,56.0,614.46,0.0,0,17.97,0.0
1397,2794.0,2816.0,22.0,234.27,0.0,0,8.54,0.0
1387,2776.0,2818.0,42.0,362.46,0.0,0,21.8,2.0
1389,2779.0,2818.0,39.0,456.8,1.0,1,18.83,1.0
1352,2704.0,2820.0,116.0,1508.95,0.0,0,20.22,0.0
1404,2808.0,2823.0,15.0,67.14,0.0,0,10.15,0.0
1375,2753.0,2826.0,73.0,776.17,0.0,0,15.17,3.0
1370,2740.0,2827.0,87.0,1386.97,0.0,0,18.69,0.0
1377,2766.0,2832.0,66.0,775.19,0.0,0,15.24,12.0
1388,2776.0,2832.0,56.0,447.92,6.0,2,36.57,0.0
1401,2802.0,2837.0,35.0,344.55,0.0,0,4.51,0.0
1398,2796.0,2839.0,43.0,418.76,10.0,1,23.96,0.0
1402,2804.0,2840.0,36.0,285.82,0.0,0,14.74,0.0
1393,2786.0,2841.0,55.0,603.88,0.0,0,5.49,0.0
1379,2758.0,2842.0,84.0,976.36,1.0,1,22.11,0.0
1396,2792.0,2842.0,50.0,575.27,0.0,0,13.06,0.0
1403,2806.0,2844.0,38.0,484.8,1.0,1,17.53,0.0
1313,2627.0,2846.0,219.0,1839.76,32.0,3,89.55,1.0
1359,2718.0,2846.0,128.0,1423.35,0.0,0,17.19,0.0
1394,2788.0,2850.0,62.0,668.27,0.0,0,8.67,0.0
1407,2814.0,2850.0,36.0,473.85,0.0,0,15.26,0.0
1380,2760.0,2852.0,92.0,998.09,0.0,0,9.95,0.0
1347,2694.0,2854.0,160.0,1185.62,56.0,1,88.57,0.0
1344,2688.0,2855.0,167.0,1341.75,58.0,1,80.56,0.0
1384,2768.0,2857.0,89.0,792.69,12.0,1,40.25,0.0
1385,2770.0,2860.0,90.0,315.2,46.0,1,67.32,0.0
1406,2812.0,2860.0,48.0,567.72,0.0,0,9.38,0.0
1409,2818.0,2870.0,52.0,537.52,1.0,1,23.59,0.0
1382,2764.0,2872.0,108.0,1122.71,0.0,0,21.36,0.0
1423,2846.0,2874.0,28.0,418.76,0.0,0,10.07,0.0
1410,2820.0,2875.0,55.0,700.79,0.0,0,9.05,0.0
1418,2836.0,2875.0,39.0,473.85,0.0,0,15.37,0.0
1333,2666.0,2876.0,210.0,1384.74,72.0,4,113.93,0.0
1413,2826.0,2876.0,50.0,480.98,2.0,1,23.98,0.0
1426,2852.0,2876.0,24.0,424.73,0.0,0,6.33,0.0
1383,2766.0,2879.0,113.0,469.98,53.0,1,75.04,0.0
1405,2810.0,2881.0,71.0,649.67,0.0,0,15.56,0.0
1420,2840.0,2882.0,42.0,417.72,3.0,1,19.77,0.0
1425,2850.0,2882.0,32.0,222.84,2.0,1,15.55,0.0
1412,2824.0,2884.0,60.0,614.46,0.0,0,16.67,0.0
1421,2842.0,2885.0,43.0,325.93,10.0,1,22.61,0.0
1428,2856.0,2885.0,29.0,359.05,0.0,0,12.8,0.0
1381,2840.0,2888.0,48.0,418.21,0.0,0,15.96,78.0
1416,2832.0,2889.0,57.0,581.71,0.0,0,12.11,0.0
1417,2834.0,2891.0,57.0,689.16,0.0,0,22.24,0.0
1400,2800.0,2892.0,92.0,547.61,26.0,2,64.64,0.0
1436,2872.0,2892.0,20.0,156.1,0.0,0,9.14,0.0
1399,2798.0,2894.0,96.0,1172.32,0.0,0,16.91,0.0
1439,2878.0,2899.0,21.0,223.87,0.0,0,7.81,0.0
1415,2830.0,2903.0,73.0,480.61,15.0,1,35.09,0.0
1419,2838.0,2906.0,68.0,536.74,13.0,1,38.74,0.0
1427,2854.0,2908.0,54.0,180.03,23.0,2,42.35,0.0
1445,2890.0,2908.0,18.0,70.53,1.0,1,12.86,0.0
1437,2874.0,2911.0,37.0,420.43,0.0,0,15.92,0.0
1411,2822.0,2912.0,90.0,1200.54,0.0,0,19.22,0.0
1431,2862.0,2913.0,51.0,417.72,12.0,1,28.76,0.0
1453,2906.0,2915.0,9.0,63.83,0.0,0,3.65,0.0
1422,2844.0,2917.0,73.0,753.04,2.0,2,23.34,0.0
1430,2860.0,2917.0,57.0,522.92,4.0,1,31.86,0.0
1429,2860.0,2923.0,63.0,612.19,1.0,1,27.89,2.0
1449,2898.0,2925.0,27.0,418.76,0.0,0,8.42,0.0
1408,2816.0,2930.0,114.0,1263.61,2.0,1,27.58,0.0
1432,2864.0,2930.0,66.0,603.88,0.0,0,6.72,0.0
1446,2892.0,2930.0,38.0,237.07,7.0,2,21.29,0.0
1435,2870.0,2931.0,61.0,603.88,0.0,0,4.98,0.0
1386,2772.0,2934.0,162.0,1839.76,0.0,0,31.84,0.0
1456,2912.0,2935.0,23.0,336.92,0.0,0,7.06,0.0
1448,2896.0,2936.0,40.0,423.11,0.0,0,17.94,0.0
1457,2915.0,2937.0,22.0,254.88,0.0,0,8.97,1.0
1441,2883.0,2938.0,55.0,646.43,2.0,2,23.3,1.0
1424,2848.0,2941.0,93.0,655.48,21.0,1,52.92,0.0
1443,2886.0,2942.0,56.0,572.01,4.0,1,22.8,0.0
1444,2888.0,2944.0,56.0,614.46,0.0,0,19.72,0.0
1414,2828.0,2945.0,117.0,1320.89,0.0,0,18.99,0.0
1458,2916.0,2951.0,35.0,379.53,0.0,0,13.72,0.0
1438,2877.0,2958.0,81.0,760.47,0.0,0,14.54,1.0
1440,2880.0,2960.0,80.0,976.36,0.0,0,26.53,0.0
1465,2930.0,2960.0,30.0,307.9,0.0,0,10.61,0.0
1450,2900.0,2961.0,61.0,563.46,0.0,0,20.5,0.0
1433,2866.0,2963.0,97.0,1200.54,0.0,0,18.49,0.0
1452,2904.0,2967.0,63.0,761.05,0.0,0,13.98,0.0
1473,2946.0,2968.0,22.0,288.53,0.0,0,8.61,0.0
1467,2934.0,2969.0,35.0,371.89,0.0,0,17.48,0.0
1434,2869.0,2970.0,101.0,1367.22,1.0,1,22.31,1.0
1477,2954.0,2972.0,18.0,57.02,0.0,0,13.42,0.0
1463,2926.0,2974.0,48.0,480.61,0.0,0,22.67,0.0
1474,2948.0,2974.0,26.0,296.59,0.0,0,7.46,0.0
1461,2923.0,2975.0,52.0,522.39,4.0,1,26.55,1.0
1460,2920.0,2976.0,56.0,568.8,0.0,0,8.99,0.0
1462,2924.0,2978.0,54.0,540.68,0.0,0,22.43,0.0
1464,2928.0,2983.0,55.0,659.1,0.0,0,9.71,0.0
1471,2942.0,2988.0,46.0,425.16,2.0,1,25.82,0.0
1468,2937.0,2990.0,53.0,484.28,0.0,0,25.51,1.0
1472,2944.0,2992.0,48.0,568.8,0.0,0,9.42,0.0
1475,2950.0,2994.0,44.0,447.92,0.0,0,22.62,0.0
1442,2884.0,3005.0,121.0,1122.71,10.0,1,34.82,0.0
1466,2932.0,3005.0,73.0,976.36,0.0,0,17.4,0.0
1493,2986.0,3007.0,21.0,165.05,0.0,0,8.88,0.0
1484,2970.0,3009.0,39.0,417.14,0.0,0,14.45,2.0
1480,2960.0,3010.0,50.0,507.4,0.0,0,22.24,0.0
1451,2902.0,3012.0,110.0,1122.71,0.0,0,27.03,0.0
1478,2956.0,3012.0,56.0,633.03,0.0,0,24.89,0.0
1486,2972.0,3013.0,41.0,462.56,0.0,0,20.62,0.0
1479,2958.0,3015.0,57.0,614.46,0.0,0,13.35,0.0
1495,2990.0,3016.0,26.0,259.31,0.0,0,10.71,0.0
1454,2908.0,3018.0,110.0,1069.93,6.0,1,33.39,0.0
1497,2994.0,3020.0,26.0,358.82,0.0,0,11.65,0.0
1482,2965.0,3023.0,58.0,567.2,0.0,0,8.09,1.0
1459,2918.0,3024.0,106.0,1380.62,0.0,0,18.4,0.0
1492,2984.0,3025.0,41.0,309.09,10.0,1,21.01,0.0
1470,2940.0,3026.0,86.0,823.94,0.0,0,19.92,0.0
1455,2911.0,3029.0,118.0,1122.71,5.0,1,47.05,1.0
1491,2991.0,3033.0,42.0,488.77,0.0,0,16.48,9.0
1494,2988.0,3039.0,51.0,537.52,0.0,0,18.08,0.0
1469,2938.0,3040.0,102.0,1373.21,0.0,0,10.06,0.0
1501,3002.0,3040.0,38.0,473.85,0.0,0,13.63,0.0
1490,2980.0,3042.0,62.0,614.46,2.0,1,22.49,0.0
1487,2974.0,3047.0,73.0,494.01,19.0,2,46.89,0.0
1499,2999.0,3047.0,48.0,567.72,0.0,0,10.62,1.0
1514,3028.0,3047.0,19.0,241.29,0.0,0,3.79,0.0
1483,2966.0,3052.0,86.0,1200.54,0.0,0,19.3,0.0
1505,3010.0,3053.0,43.0,295.82,2.0,1,24.48,0.0
1481,2962.0,3054.0,92.0,689.16,26.0,2,54.1,0.0
1503,3006.0,3054.0,48.0,486.97,0.0,0,11.93,0.0
1476,2952.0,3055.0,103.0,1419.58,0.0,0,19.19,0.0
1500,3000.0,3057.0,57.0,346.58,6.0,1,33.07,0.0
1520,3040.0,3059.0,19.0,164.1,0.0,0,7.61,0.0
1510,3020.0,3062.0,42.0,456.8,1.0,1,22.25,0.0
1485,2970.0,3063.0,93.0,689.16,24.0,3,58.3,0.0
1506,3012.0,3064.0,52.0,504.94,6.0,1,29.03,0.0
1489,2979.0,3074.0,95.0,1373.21,0.0,0,12.55,1.0
1512,3024.0,3080.0,56.0,449.58,10.0,2,31.55,0.0
1528,3056.0,3080.0,24.0,135.1,0.0,0,13.32,0.0
1504,3008.0,3083.0,75.0,356.74,26.0,2,56.57,0.0
1447,2894.0,3084.0,190.0,1552.56,40.0,3,87.97,0.0
1513,3026.0,3084.0,58.0,700.79,0.0,0,9.43,0.0
1530,3060.0,3084.0,24.0,418.76,0.0,0,5.46,0.0
1496,2992.0,3085.0,93.0,1367.22,0.0,0,17.24,0.0
1488,2976.0,3088.0,112.0,1508.95,0.0,0,20.22,0.0
1516,3032.0,3091.0,59.0,700.79,0.0,0,10.69,0.0
1522,3044.0,3092.0,48.0,537.52,0.0,0,17.27,0.0
1508,3021.0,3095.0,74.0,612.19,6.0,3,42.68,5.0
1524,3048.0,3097.0,49.0,505.05,0.0,0,15.4,0.0
1511,3022.0,3098.0,76.0,757.56,0.0,0,13.37,0.0
1507,3014.0,3099.0,85.0,538.68,25.0,1,56.25,0.0
1509,3018.0,3099.0,81.0,572.01,33.0,1,51.45,0.0
1515,3030.0,3099.0,69.0,786.73,0.0,0,17.93,0.0
1537,3077.0,3100.0,23.0,233.24,0.0,0,7.89,3.0
1525,3050.0,3105.0,55.0,484.28,3.0,2,32.41,0.0
1502,3004.0,3107.0,103.0,1386.97,0.0,0,17.56,0.0
1526,3053.0,3110.0,57.0,484.28,0.0,0,31.66,1.0
1529,3058.0,3114.0,56.0,473.85,8.0,2,31.01,0.0
1533,3066.0,3115.0,49.0,196.64,13.0,1,35.1,0.0
1527,3054.0,3116.0,62.0,700.79,0.0,0,10.43,0.0
1536,3072.0,3118.0,46.0,265.59,4.0,1,31.29,0.0
1498,2996.0,3119.0,123.0,976.36,34.0,2,66.1,0.0
1548,3096.0,3121.0,25.0,331.58,0.0,0,9.58,0.0
1534,3068.0,3124.0,56.0,689.16,0.0,0,20.75,0.0
1519,3038.0,3131.0,93.0,1419.58,0.0,0,18.0,0.0
1535,3070.0,3131.0,61.0,700.79,0.0,0,8.84,0.0
1531,3062.0,3132.0,70.0,609.96,6.0,1,33.59,0.0
1539,3079.0,3136.0,57.0,536.74,0.0,0,25.2,1.0
1517,3034.0,3137.0,103.0,1367.22,0.0,0,14.09,0.0
1553,3106.0,3142.0,36.0,281.06,0.0,0,17.61,0.0
1521,3042.0,3145.0,103.0,1423.35,0.0,0,21.37,0.0
1541,3082.0,3145.0,63.0,494.01,8.0,2,39.61,0.0
1523,3046.0,3148.0,102.0,1239.18,0.0,0,17.83,0.0
1546,3092.0,3148.0,56.0,464.51,0.0,0,28.37,0.0
1558,3116.0,3149.0,33.0,282.28,5.0,1,14.85,0.0
1544,3088.0,3153.0,65.0,536.74,8.0,2,33.99,0.0
1556,3112.0,3153.0,41.0,480.98,0.0,0,17.31,0.0
1538,3076.0,3155.0,79.0,823.94,0.0,0,20.5,0.0
1540,3080.0,3158.0,78.0,443.4,38.0,1,57.22,0.0
1555,3110.0,3161.0,51.0,567.72,0.0,0,8.87,0.0
1566,3132.0,3161.0,29.0,325.93,0.0,0,10.31,0.0
1551,3102.0,3168.0,66.0,585.73,7.0,2,38.62,0.0
1568,3136.0,3168.0,32.0,265.59,0.0,0,16.94,0.0
1545,3091.0,3170.0,79.0,536.74,12.0,4,45.45,1.0
1554,3108.0,3172.0,64.0,668.27,5.0,1,19.84,0.0
1563,3130.0,3174.0,44.0,427.63,3.0,1,18.43,4.0
1543,3087.0,3180.0,93.0,1256.94,0.0,0,18.84,1.0
1549,3098.0,3180.0,82.0,1200.54,0.0,0,18.07,0.0
1575,3150.0,3180.0,30.0,344.55,0.0,0,6.42,0.0
1564,3139.0,3182.0,43.0,298.36,3.0,1,24.29,11.0
1542,3084.0,3185.0,101.0,1423.35,0.0,0,21.49,0.0
1562,3124.0,3185.0,61.0,381.07,12.0,1,35.81,0.0
1561,3122.0,3187.0,65.0,603.88,0.0,0,6.21,0.0
1518,3036.0,3190.0,154.0,1496.43,17.0,2,55.0,0.0
1585,3170.0,3192.0,22.0,253.09,0.0,0,3.05,0.0
1567,3134.0,3193.0,59.0,473.02,3.0,3,27.21,0.0
1552,3104.0,3195.0,91.0,1380.62,0.0,0,17.19,0.0
1559,3118.0,3195.0,77.0,581.71,18.0,1,29.79,0.0
1587,3175.0,3195.0,20.0,237.27,0.0,0,9.16,1.0
1560,3120.0,3198.0,78.0,824.31,0.0,0,19.69,0.0
1569,3138.0,3199.0,61.0,646.43,6.0,1,25.76,0.0
1572,3144.0,3200.0,56.0,542.41,0.0,0,18.73,0.0
1593,3186.0,3201.0,15.0,200.19,0.0,0,5.01,0.0
1547,3094.0,3206.0,112.0,1341.75,0.0,0,19.08,0.0
1571,3142.0,3207.0,65.0,536.74,6.0,2,33.34,0.0
1595,3190.0,3207.0,17.0,190.36,0.0,0,7.5,0.0
1577,3155.0,3208.0,53.0,471.65,4.0,1,30.64,1.0
1583,3166.0,3215.0,49.0,404.21,8.0,1,24.36,0.0
1532,3064.0,3218.0,154.0,1431.12,13.0,1,39.89,0.0
1557,3114.0,3221.0,107.0,1341.75,0.0,0,16.64,0.0
1603,3207.0,3228.0,21.0,177.29,0.0,0,9.78,1.0
1565,3130.0,3229.0,99.0,1277.31,0.0,0,18.64,0.0
1580,3160.0,3230.0,70.0,761.05,5.0,1,21.04,0.0
1598,3197.0,3230.0,33.0,364.39,0.0,0,16.3,1.0
1550,3100.0,3232.0,132.0,1509.83,2.0,1,37.39,0.0
1576,3152.0,3232.0,80.0,536.74,22.0,2,49.33,0.0
1591,3182.0,3233.0,51.0,554.83,0.0,0,4.94,0.0
1604,3208.0,3237.0,29.0,280.0,1.0,1,13.52,0.0
1570,3140.0,3238.0,98.0,1423.35,0.0,0,23.44,0.0
1592,3184.0,3239.0,55.0,456.8,13.0,1,32.94,0.0
1597,3194.0,3241.0,47.0,480.98,0.0,0,19.39,0.0
1602,3205.0,3241.0,36.0,366.55,0.0,0,6.77,1.0
1599,3198.0,3242.0,44.0,456.8,3.0,2,24.77,0.0
1581,3162.0,3244.0,82.0,1190.75,0.0,0,8.3,0.0
1596,3193.0,3255.0,62.0,462.56,13.0,1,42.57,1.0
1582,3165.0,3256.0,91.0,1130.89,0.0,0,9.54,1.0
1586,3172.0,3259.0,87.0,244.03,53.0,2,69.54,0.0
1588,3176.0,3259.0,83.0,976.36,0.0,0,17.5,0.0
1608,3217.0,3262.0,45.0,287.46,7.0,1,25.44,1.0
1594,3188.0,3263.0,75.0,256.74,37.0,2,57.41,0.0
1619,3238.0,3263.0,25.0,259.31,0.0,0,11.47,0.0
1606,3212.0,3266.0,54.0,322.47,10.0,1,32.39,0.0
1607,3214.0,3266.0,52.0,346.58,9.0,1,26.22,0.0
1601,3202.0,3268.0,66.0,574.0,1.0,1,21.98,0.0
1600,3200.0,3270.0,70.0,474.34,6.0,2,22.93,0.0
1614,3228.0,3271.0,43.0,344.55,8.0,1,16.89,0.0
1584,3168.0,3273.0,105.0,1043.03,14.0,1,32.14,0.0
1574,3149.0,3274.0,125.0,1431.12,0.0,0,32.59,1.0
1578,3156.0,3274.0,118.0,1069.93,18.0,1,42.39,0.0
1615,3230.0,3274.0,44.0,362.46,0.0,0,22.04,0.0
1611,3222.0,3277.0,55.0,568.8,0.0,0,8.02,0.0
1624,3249.0,3277.0,28.0,323.2,0.0,0,3.64,1.0
1579,3159.0,3278.0,119.0,1063.59,18.0,1,45.2,1.0
1605,3210.0,3282.0,72.0,1101.75,0.0,0,11.27,0.0
1573,3146.0,3284.0,138.0,1509.83,0.0,0,38.14,0.0
1625,3250.0,3284.0,34.0,206.47,0.0,0,22.54,0.0
1616,3232.0,3288.0,56.0,448.91,0.0,0,27.35,0.0
1589,3178.0,3289.0,111.0,1161.35,12.0,1,45.74,0.0
1590,3181.0,3293.0,112.0,1093.29,0.0,0,19.1,1.0
1612,3224.0,3294.0,70.0,603.88,0.0,0,6.6,0.0
1618,3250.0,3294.0,44.0,445.26,0.0,0,21.96,14.0
1617,3234.0,3296.0,62.0,568.58,5.0,1,21.98,0.0
1610,3220.0,3300.0,80.0,536.74,14.0,1,43.13,0.0
1651,3302.0,3303.0,1.0,0.0,0.0,0,0.91,0.0
1628,3256.0,3304.0,48.0,415.3,0.0,0,10.76,0.0
1609,3218.0,3305.0,87.0,1182.06,0.0,0,14.71,0.0
1631,3262.0,3305.0,43.0,486.97,0.0,0,9.76,0.0
1626,3252.0,3310.0,58.0,536.74,0.0,0,19.07,0.0
1629,3258.0,3310.0,52.0,425.16,8.0,1,30.69,0.0
1646,3292.0,3310.0,18.0,209.36,0.0,0,7.0,0.0
1623,3246.0,3313.0,67.0,824.31,0.0,0,16.61,0.0
1634,3268.0,3316.0,48.0,537.52,0.0,0,22.37,0.0
1620,3240.0,3320.0,80.0,823.94,0.0,0,25.88,0.0
1650,3300.0,3323.0,23.0,418.76,0.0,0,5.9,0.0
1633,3266.0,3326.0,60.0,473.02,5.0,1,28.1,0.0
1647,3294.0,3326.0,32.0,324.17,0.0,0,3.79,0.0
1639,3278.0,3328.0,50.0,668.27,0.0,0,10.53,0.0
1632,3264.0,3330.0,66.0,469.98,2.0,1,25.52,0.0
