time,loaded,inserted,running,waiting,ended,meanWaitingTime,meanTravelTime,meanSpeed
3092.0,1618,1547,33,0,1514,1.02,66.42,10.33
3093.0,1618,1547,33,0,1514,1.02,66.42,10.57
3094.0,1618,1548,34,0,1514,1.02,66.42,10.52
3095.0,1618,1548,33,0,1515,1.02,66.42,10.21
3096.0,1618,1549,34,0,1515,1.02,66.42,10.09
3097.0,1618,1549,33,0,1516,1.02,66.41,10.08
3098.0,1618,1550,33,0,1517,1.01,66.42,10.18
3099.0,1618,1550,30,0,1520,1.01,66.44,9.28
3100.0,1618,1551,30,0,1521,1.01,66.41,8.83
3101.0,1618,1551,30,0,1521,1.01,66.41,9.2
3102.0,1618,1552,31,0,1521,1.01,66.41,9.4
3103.0,1618,1552,31,0,1521,1.01,66.41,9.85
3104.0,1618,1553,32,0,1521,1.01,66.41,9.98
3105.0,1618,1553,31,0,1522,1.01,66.4,10.36
3106.0,1618,1554,32,0,1522,1.01,66.4,10.5
3107.0,1618,1554,31,0,1523,1.01,66.43,10.23
3108.0,1618,1555,32,0,1523,1.01,66.43,9.86
3109.0,1618,1555,32,0,1523,1.01,66.43,9.99
3110.0,1618,1556,32,0,1524,1.01,66.42,9.74
3111.0,1618,1556,32,0,1524,1.01,66.42,9.89
3112.0,1618,1557,33,0,1524,1.01,66.42,10.01
3113.0,1618,1557,33,0,1524,1.01,66.42,10.35
3114.0,1618,1558,33,0,1525,1.01,66.42,9.57
3115.0,1618,1558,32,0,1526,1.01,66.4,9.73
3116.0,1618,1559,32,0,1527,1.01,66.4,9.48
3117.0,1618,1559,32,0,1527,1.01,66.4,10.26
3118.0,1618,1560,32,0,1528,1.01,66.39,10.68
3119.0,1618,1560,31,0,1529,1.01,66.43,11.35
3120.0,1618,1561,32,0,1529,1.01,66.43,11.63
3121.0,1618,1561,31,0,1530,1.01,66.4,11.49
3122.0,1618,1562,32,0,1530,1.01,66.4,10.99
3123.0,1618,1562,32,0,1530,1.01,66.4,10.78
3124.0,1618,1563,32,0,1531,1.01,66.39,10.28
3125.0,1618,1563,32,0,1531,1.01,66.39,10.54
3126.0,1618,1563,32,1,1531,1.01,66.39,11.04
3127.0,1618,1563,32,1,1531,1.01,66.39,11.38
3128.0,1618,1563,32,2,1531,1.01,66.39,11.97
3129.0,1618,1563,32,2,1531,1.01,66.39,11.88
3130.0,1618,1565,34,1,1531,1.01,66.39,11.12
3131.0,1618,1565,32,1,1533,1.01,66.41,10.66
3132.0,1618,1566,32,1,1534,1.01,66.41,9.59
3133.0,1618,1566,32,1,1534,1.01,66.41,9.55
3134.0,1618,1567,33,1,1534,1.01,66.41,9.34
3135.0,1618,1567,33,1,1534,1.01,66.41,9.7
3136.0,1618,1568,33,1,1535,1.01,66.4,9.4
3137.0,1618,1568,32,1,1536,1.01,66.43,9.31
3138.0,1618,1569,33,1,1536,1.01,66.43,9.21
3139.0,1618,1570,34,0,1536,1.01,66.43,9.02
3140.0,1618,1571,35,0,1536,1.01,66.43,9.02
3141.0,1618,1571,35,0,1536,1.01,66.43,9.66
3142.0,1618,1572,35,0,1537,1.01,66.41,10.22
3143.0,1618,1572,35,0,1537,1.01,66.41,11.06
3144.0,1618,1573,36,0,1537,1.01,66.41,11.52
3145.0,1618,1573,34,0,1539,1.01,66.43,11.27
3146.0,1618,1574,35,0,1539,1.01,66.43,11.62
3147.0,1618,1574,35,0,1539,1.01,66.43,12.01
3148.0,1618,1574,33,1,1541,1.01,66.44,11.62
3149.0,1618,1575,33,0,1542,1.01,66.42,10.59
3150.0,1618,1576,34,0,1542,1.01,66.42,10.45
3151.0,1618,1576,34,0,1542,1.01,66.42,10.61
3152.0,1618,1577,35,0,1542,1.01,66.42,10.53
3153.0,1618,1577,33,0,1544,1.01,66.4,10.16
3154.0,1618,1577,33,1,1544,1.01,66.4,10.5
3155.0,1618,1578,33,0,1545,1.01,66.41,10.41
3156.0,1618,1579,34,0,1545,1.01,66.41,10.38
3157.0,1618,1579,34,0,1545,1.01,66.41,10.44
3158.0,1618,1579,33,1,1546,1.01,66.42,9.73
3159.0,1618,1580,34,0,1546,1.01,66.42,9.59
3160.0,1618,1581,35,0,1546,1.01,66.42,9.45
3161.0,1618,1581,33,0,1548,1.01,66.39,9.3
3162.0,1618,1582,34,0,1548,1.01,66.39,9.78
3163.0,1618,1582,34,0,1548,1.01,66.39,10.18
3164.0,1618,1582,34,1,1548,1.01,66.39,10.6
3165.0,1618,1583,35,0,1548,1.01,66.39,10.49
3166.0,1618,1584,36,0,1548,1.01,66.39,10.09
3167.0,1618,1584,36,0,1548,1.01,66.39,10.26
3168.0,1618,1585,35,0,1550,1.0,66.36,10.01
3169.0,1618,1585,35,0,1550,1.0,66.36,10.56
3170.0,1618,1586,35,0,1551,1.0,66.37,10.06
3171.0,1618,1586,35,0,1551,1.0,66.37,10.18
3172.0,1618,1587,35,0,1552,1.0,66.37,9.81
3173.0,1618,1587,35,0,1552,1.0,66.37,9.9
3174.0,1618,1587,34,1,1553,1.0,66.36,10.16
3175.0,1618,1588,35,0,1553,1.0,66.36,9.99
3176.0,1618,1589,36,0,1553,1.0,66.36,9.8
3177.0,1618,1589,36,0,1553,1.0,66.36,9.71
3178.0,1618,1590,37,0,1553,1.0,66.36,9.19
3179.0,1618,1590,37,0,1553,1.0,66.36,9.27
3180.0,1618,1590,34,1,1556,1.0,66.36,9.67
3181.0,1618,1591,35,0,1556,1.0,66.36,9.75
3182.0,1618,1592,35,0,1557,1.0,66.34,9.99
3183.0,1618,1592,35,0,1557,1.0,66.34,10.75
3184.0,1618,1593,36,0,1557,1.0,66.34,11.13
3185.0,1618,1593,34,0,1559,1.0,66.36,11.24
3186.0,1618,1594,35,0,1559,1.0,66.36,10.99
3187.0,1618,1594,34,0,1560,1.0,66.36,11.35
3188.0,1618,1595,35,0,1560,1.0,66.36,11.22
3189.0,1618,1595,35,0,1560,1.0,66.36,11.64
3190.0,1618,1596,35,0,1561,1.0,66.42,11.2
3191.0,1618,1596,35,0,1561,1.0,66.42,11.42
3192.0,1618,1596,34,1,1562,1.0,66.39,11.82
3193.0,1618,1597,34,0,1563,1.0,66.39,12.02
3194.0,1618,1598,35,0,1563,1.0,66.39,11.91
3195.0,1618,1598,32,0,1566,1.0,66.38,11.18
3196.0,1618,1598,32,1,1566,1.0,66.38,11.42
3197.0,1618,1599,33,0,1566,1.0,66.38,11.25
3198.0,1618,1600,33,0,1567,1.0,66.39,11.31
3199.0,1618,1600,32,0,1568,1.0,66.38,11.48
3200.0,1618,1601,32,0,1569,1.0,66.38,11.18
3201.0,1618,1601,31,0,1570,1.0,66.34,10.92
3202.0,1618,1602,32,0,1570,1.0,66.34,10.83
3203.0,1618,1602,32,0,1570,1.0,66.34,11.17
3204.0,1618,1602,32,1,1570,1.0,66.34,11.59
3205.0,1618,1603,33,0,1570,1.0,66.34,11.44
3206.0,1618,1603,32,1,1571,1.0,66.37,11.38
3207.0,1618,1604,31,0,1573,1.0,66.34,10.87
3208.0,1618,1605,31,0,1574,1.0,66.33,10.32
3209.0,1618,1605,31,0,1574,1.0,66.33,10.29
3210.0,1618,1606,32,0,1574,1.0,66.33,10.2
3211.0,1618,1606,32,0,1574,1.0,66.33,10.42
3212.0,1618,1607,33,0,1574,0.99,66.33,10.21
3213.0,1618,1607,33,0,1574,0.99,66.33,10.09
3214.0,1618,1608,34,0,1574,0.99,66.33,9.41
3215.0,1618,1608,33,0,1575,0.99,66.32,8.69
3216.0,1618,1608,33,1,1575,0.99,66.32,8.36
3217.0,1618,1609,34,0,1575,0.99,66.32,7.97
3218.0,1618,1610,34,0,1576,0.99,66.38,8.19
3219.0,1618,1610,34,0,1576,0.99,66.38,8.53
3220.0,1618,1611,35,0,1576,0.99,66.38,8.62
3221.0,1618,1611,34,0,1577,0.99,66.4,8.71
3222.0,1618,1612,35,0,1577,0.99,66.4,8.72
3223.0,1618,1612,35,0,1577,0.99,66.4,9.23
3224.0,1618,1613,36,0,1577,0.99,66.4,9.3
3225.0,1618,1613,36,0,1577,0.99,66.4,9.91
3226.0,1618,1614,37,0,1577,0.99,66.4,10.18
3227.0,1618,1614,37,0,1577,0.99,66.4,10.44
3228.0,1618,1615,37,0,1578,0.99,66.37,10.46
3229.0,1618,1615,36,0,1579,0.99,66.39,10.58
3230.0,1618,1616,35,0,1581,0.99,66.37,10.15
3231.0,1618,1616,35,0,1581,0.99,66.37,10.52
3232.0,1618,1617,34,0,1583,0.99,66.42,10.19
3233.0,1618,1617,33,0,1584,0.99,66.41,10.79
3234.0,1719,1618,34,0,1584,0.99,66.41,10.8
3235.0,1719,1618,34,0,1584,0.99,66.41,11.11
3236.0,1719,1618,34,1,1584,0.99,66.41,11.02
3237.0,1719,1618,33,1,1585,0.99,66.39,10.99
3238.0,1719,1619,33,1,1586,0.99,66.41,10.21
3239.0,1719,1619,32,1,1587,0.99,66.4,9.82
3240.0,1719,1620,33,1,1587,0.99,66.4,8.98
3241.0,1719,1620,31,1,1589,0.99,66.37,8.29
3242.0,1719,1621,31,1,1590,0.99,66.36,7.65
3243.0,1719,1621,31,1,1590,0.99,66.36,7.89
3244.0,1719,1621,30,2,1591,0.99,66.37,8.2
3245.0,1719,1622,31,1,1591,0.99,66.37,7.96
3246.0,1719,1623,32,1,1591,0.99,66.37,7.67
3247.0,1719,1623,32,1,1591,0.99,66.37,7.53
3248.0,1719,1623,32,2,1591,0.99,66.37,7.69
3249.0,1719,1624,33,1,1591,0.99,66.37,7.62
3250.0,1719,1626,35,0,1591,0.99,66.37,7.29
3251.0,1719,1626,35,0,1591,0.99,66.37,7.59
3252.0,1719,1627,36,0,1591,0.99,66.37,7.44
3253.0,1719,1627,36,0,1591,0.99,66.37,7.68
3254.0,1719,1628,37,0,1591,0.99,66.37,7.7
3255.0,1719,1628,36,0,1592,0.99,66.37,7.61
3256.0,1719,1629,36,0,1593,0.99,66.38,7.81
3257.0,1719,1629,36,0,1593,0.99,66.38,8.3
3258.0,1719,1630,37,0,1593,0.99,66.38,8.24
3259.0,1719,1630,35,0,1595,0.99,66.4,8.23
3260.0,1719,1630,35,1,1595,0.99,66.4,8.42
3261.0,1719,1631,36,0,1595,0.99,66.4,8.56
3262.0,1719,1632,36,0,1596,0.99,66.39,8.99
3263.0,1719,1632,34,0,1598,0.99,66.37,8.89
3264.0,1719,1633,35,0,1598,0.99,66.37,8.87
3265.0,1719,1633,35,0,1598,0.99,66.37,9.18
3266.0,1719,1634,34,0,1600,0.99,66.35,9.33
3267.0,1719,1634,34,0,1600,0.99,66.35,9.64
3268.0,1719,1635,34,0,1601,0.99,66.35,9.72
3269.0,1719,1635,34,0,1601,0.99,66.35,9.99
3270.0,1719,1636,34,0,1602,0.99,66.36,9.57
3271.0,1719,1636,33,0,1603,0.99,66.34,9.6
3272.0,1719,1636,33,1,1603,0.99,66.34,9.66
3273.0,1719,1637,33,0,1604,0.99,66.37,9.61
3274.0,1719,1638,31,0,1607,0.99,66.42,9.52
3275.0,1719,1638,31,0,1607,0.99,66.42,9.44
3276.0,1719,1639,32,0,1607,0.99,66.42,9.31
3277.0,1719,1639,30,0,1609,0.99,66.39,9.31
3278.0,1719,1640,30,0,1610,0.99,66.42,9.56
3279.0,1719,1640,30,0,1610,0.99,66.42,10.15
3280.0,1719,1641,31,0,1610,0.99,66.42,9.9
3281.0,1719,1641,31,0,1610,0.99,66.42,10.1
3282.0,1719,1642,31,0,1611,0.98,66.43,9.84
3283.0,1719,1642,31,0,1611,0.98,66.43,10.14
3284.0,1719,1643,30,0,1613,0.98,66.45,9.84
3285.0,1719,1643,30,0,1613,0.98,66.45,10.14
3286.0,1719,1644,31,0,1613,0.98,66.45,9.89
3287.0,1719,1644,31,0,1613,0.98,66.45,10.04
3288.0,1719,1644,30,1,1614,0.98,66.44,10.81
3289.0,1719,1644,29,1,1615,0.98,66.47,11.47
3290.0,1719,1645,30,1,1615,0.98,66.47,11.2
3291.0,1719,1645,30,1,1615,0.98,66.47,11.35
3292.0,1719,1647,32,0,1615,0.98,66.47,10.75
3293.0,1719,1647,31,0,1616,0.98,66.5,10.99
3294.0,1719,1648,30,0,1618,0.98,66.49,10.29
3295.0,1719,1648,30,0,1618,0.98,66.49,10.57
3296.0,1719,1649,30,0,1619,0.98,66.48,10.36
3297.0,1719,1649,30,0,1619,0.98,66.48,10.65
3298.0,1719,1650,31,0,1619,0.98,66.48,10.56
3299.0,1719,1650,31,0,1619,0.98,66.48,11.02
3300.0,1719,1651,31,0,1620,0.98,66.49,11.04
3301.0,1719,1651,31,0,1620,0.98,66.49,11.18
3302.0,1719,1652,32,0,1620,0.98,66.49,10.72
3303.0,1719,1652,31,0,1621,0.98,66.45,10.68
3304.0,1719,1653,31,0,1622,0.98,66.44,9.67
3305.0,1719,1653,29,0,1624,0.98,66.44,8.94
3306.0,1719,1654,30,0,1624,0.98,66.44,9.06
3307.0,1719,1654,30,0,1624,0.98,66.44,9.5
3308.0,1719,1655,31,0,1624,0.98,66.44,9.5
3309.0,1719,1655,31,0,1624,0.98,66.44,9.84
3310.0,1719,1656,29,0,1627,0.98,66.4,9.3
3311.0,1719,1656,29,0,1627,0.98,66.4,9.96
3312.0,1719,1657,30,0,1627,0.98,66.4,10.37
3313.0,1719,1657,29,0,1628,0.98,66.4,10.83
3314.0,1719,1657,29,1,1628,0.98,66.4,10.58
3315.0,1719,1658,30,0,1628,0.98,66.4,10.17
3316.0,1719,1659,30,0,1629,0.98,66.38,9.61
3317.0,1719,1659,30,0,1629,0.98,66.38,10.15
3318.0,1719,1660,31,0,1629,0.98,66.38,10.32
3319.0,1719,1660,31,0,1629,0.98,66.38,10.57
3320.0,1719,1661,31,0,1630,0.98,66.39,10.57
3321.0,1719,1661,31,0,1630,0.98,66.39,10.43
3322.0,1719,1661,31,1,1630,0.98,66.39,10.3
3323.0,1719,1662,31,0,1631,0.98,66.37,9.54
3324.0,1719,1663,32,0,1631,0.98,66.37,9.82
3325.0,1719,1663,32,0,1631,0.98,66.37,10.09
3326.0,1719,1664,31,0,1633,0.98,66.34,9.6
3327.0,1719,1664,31,0,1633,0.98,66.34,9.42
3328.0,1719,1665,31,0,1634,0.97,66.33,8.56
3329.0,1719,1665,31,0,1634,0.97,66.33,9.18
3330.0,1719,1665,29,1,1636,0.97,66.31,9.51
3331.0,1719,1665,29,1,1636,0.97,66.31,9.73
3332.0,1719,1666,30,1,1636,0.97,66.31,9.67
3333.0,1719,1666,30,1,1636,0.97,66.31,9.96
3334.0,1719,1666,29,2,1637,0.97,66.3,9.98
3335.0,1719,1667,30,1,1637,0.97,66.3,9.89
3336.0,1719,1669,32,0,1637,0.98,66.3,9.76
3337.0,1719,1669,32,0,1637,0.98,66.3,10.2
3338.0,1719,1670,32,0,1638,0.98,66.32,9.73
3339.0,1719,1670,32,0,1638,0.98,66.32,10.15
3340.0,1719,1671,33,0,1638,0.98,66.32,10.31
3341.0,1719,1671,31,0,1640,0.98,66.31,10.38
3342.0,1719,1672,32,0,1640,0.97,66.31,10.27
3343.0,1719,1672,31,0,1641,0.97,66.27,10.23
3344.0,1719,1673,29,0,1644,0.97,66.23,9.75
3345.0,1719,1673,28,0,1645,0.97,66.23,10.11
3346.0,1719,1674,29,0,1645,0.97,66.23,9.92
3347.0,1719,1674,28,0,1646,0.97,66.23,9.56
3348.0,1719,1675,28,0,1647,0.97,66.2,9.09
3349.0,1719,1675,28,0,1647,0.97,66.2,9.52
3350.0,1719,1676,29,0,1647,0.97,66.2,9.44
3351.0,1719,1676,27,0,1649,0.97,66.19,9.45
3352.0,1719,1677,27,0,1650,0.97,66.23,8.86
3353.0,1719,1677,27,0,1650,0.97,66.23,8.9
3354.0,1719,1678,28,0,1650,0.97,66.23,8.49
3355.0,1719,1678,28,0,1650,0.97,66.23,8.45
3356.0,1719,1678,28,1,1650,0.97,66.23,8.89
3357.0,1719,1679,28,0,1651,0.97,66.23,8.6
3358.0,1719,1680,29,0,1651,0.97,66.23,8.71
3359.0,1719,1680,27,0,1653,0.97,66.24,8.76
3360.0,1719,1681,28,0,1653,0.97,66.24,8.94
3361.0,1719,1681,27,0,1654,0.97,66.26,9.73
3362.0,1719,1682,27,0,1655,0.97,66.29,10.12
3363.0,1719,1682,26,0,1656,0.97,66.26,10.46
3364.0,1719,1683,26,0,1657,0.97,66.25,9.57
3365.0,1719,1683,26,0,1657,0.97,66.25,9.22
3366.0,1719,1684,27,0,1657,0.97,66.25,9.06
3367.0,1719,1684,27,0,1657,0.97,66.25,9.5
3368.0,1719,1685,27,0,1658,0.97,66.24,9.23
3369.0,1719,1685,26,0,1659,0.97,66.22,9.41
3370.0,1719,1685,25,1,1660,0.97,66.24,8.98
3371.0,1719,1685,25,1,1660,0.97,66.24,9.09
3372.0,1719,1687,27,0,1660,0.97,66.24,8.76
3373.0,1719,1687,27,0,1660,0.97,66.24,9.58
3374.0,1719,1688,27,0,1661,0.97,66.23,9.24
3375.0,1719,1688,27,0,1661,0.97,66.23,9.24
3376.0,1719,1689,27,0,1662,0.97,66.23,8.29
3377.0,1719,1689,27,0,1662,0.97,66.23,8.37
3378.0,1719,1690,28,0,1662,0.97,66.23,8.59
3379.0,1719,1690,28,0,1662,0.97,66.23,9.16
3380.0,1719,1691,29,0,1662,0.97,66.23,9.31
3381.0,1719,1691,29,0,1662,0.97,66.23,9.7
3382.0,1719,1692,30,0,1662,0.97,66.23,9.65
3383.0,1719,1692,30,0,1662,0.97,66.23,9.51
3384.0,1719,1693,31,0,1662,0.96,66.23,9.16
3385.0,1719,1693,30,0,1663,0.96,66.24,9.5
3386.0,1719,1694,31,0,1663,0.96,66.24,9.92
3387.0,1719,1694,31,0,1663,0.96,66.24,10.74
3388.0,1719,1694,31,1,1663,0.96,66.24,10.73
3389.0,1719,1695,30,0,1665,0.96,66.23,9.75
3390.0,1719,1696,31,0,1665,0.96,66.23,9.55
3391.0,1719,1696,31,0,1665,0.96,66.23,9.85
3392.0,1719,1697,32,0,1665,0.96,66.23,9.68
3393.0,1719,1697,30,0,1667,0.96,66.21,9.23
3394.0,1719,1698,31,0,1667,0.96,66.21,8.94
3395.0,1719,1698,29,0,1669,0.96,66.22,8.94
3396.0,1719,1699,30,0,1669,0.96,66.22,8.75
3397.0,1719,1699,30,0,1669,0.96,66.22,8.84
3398.0,1719,1700,31,0,1669,0.96,66.22,8.57
3399.0,1719,1700,29,0,1671,0.96,66.19,8.19
3400.0,1719,1701,30,0,1671,0.96,66.19,8.01
3401.0,1719,1701,30,0,1671,0.96,66.19,8.38
3402.0,1719,1702,31,0,1671,0.96,66.19,8.67
3403.0,1719,1702,31,0,1671,0.96,66.19,9.36
3404.0,1719,1702,30,1,1672,0.96,66.19,9.64
3405.0,1719,1702,30,1,1672,0.96,66.19,9.91
3406.0,1719,1703,31,1,1672,0.96,66.19,9.6
3407.0,1719,1703,31,1,1672,0.96,66.19,9.68
3408.0,1719,1704,31,1,1673,0.96,66.17,8.91
3409.0,1719,1704,31,1,1673,0.96,66.17,9.15
3410.0,1719,1705,31,1,1674,0.96,66.16,8.58
3411.0,1719,1705,31,1,1674,0.96,66.16,8.6
3412.0,1719,1706,32,1,1674,0.96,66.16,8.8
3413.0,1719,1706,32,1,1674,0.96,66.16,9.12
3414.0,1719,1707,33,1,1674,0.96,66.16,9.12
3415.0,1719,1707,33,1,1674,0.96,66.16,9.83
3416.0,1719,1707,33,2,1674,0.96,66.16,10.59
3417.0,1719,1708,32,1,1676,0.96,66.12,10.56
3418.0,1719,1709,33,1,1676,0.96,66.12,10.87
3419.0,1719,1709,32,1,1677,0.96,66.1,10.94
3420.0,1719,1709,32,2,1677,0.96,66.1,11.23
3421.0,1719,1709,29,2,1680,0.96,66.1,11.74
3422.0,1719,1710,30,2,1680,0.96,66.1,11.74
3423.0,1719,1711,29,1,1682,0.96,66.11,11.51
3424.0,1719,1712,30,1,1682,0.96,66.11,11.23
3425.0,1719,1712,29,1,1683,0.96,66.1,11.01
3426.0,1719,1713,29,1,1684,0.96,66.14,10.75
3427.0,1719,1714,29,0,1685,0.97,66.14,10.4
3428.0,1719,1715,30,0,1685,0.97,66.14,10.13
3429.0,1719,1715,30,0,1685,0.97,66.14,10.45
3430.0,1719,1716,30,0,1686,0.97,66.15,9.91
3431.0,1719,1716,30,0,1686,0.97,66.15,10.46
3432.0,1719,1717,31,0,1686,0.97,66.15,10.29
3433.0,1719,1717,30,0,1687,0.97,66.13,9.89
3434.0,1719,1718,30,0,1688,0.97,66.11,9.64
3435.0,1719,1718,30,0,1688,0.97,66.11,9.68
3436.0,1800,1719,31,0,1688,0.97,66.11,9.63
3437.0,1800,1719,30,0,1689,0.97,66.11,9.97
3438.0,1800,1720,31,0,1689,0.97,66.11,9.8
3439.0,1800,1720,31,0,1689,0.97,66.11,9.9
3440.0,1800,1721,32,0,1689,0.97,66.11,9.79
3441.0,1800,1721,32,0,1689,0.97,66.11,10.3
3442.0,1800,1722,33,0,1689,0.96,66.11,10.36
3443.0,1800,1722,32,0,1690,0.96,66.08,10.29
3444.0,1800,1723,33,0,1690,0.96,66.08,10.06
3445.0,1800,1723,33,0,1690,0.96,66.08,10.24
3446.0,1800,1723,32,1,1691,0.96,66.1,10.48
3447.0,1800,1723,31,1,1692,0.96,66.11,10.55
3448.0,1800,1724,32,1,1692,0.96,66.11,10.54
3449.0,1800,1725,33,0,1692,0.96,66.11,10.0
3450.0,1800,1726,34,0,1692,0.96,66.11,9.47
3451.0,1800,1726,33,0,1693,0.96,66.08,9.01
3452.0,1800,1727,33,0,1694,0.96,66.06,8.61
3453.0,1800,1727,32,0,1695,0.96,66.05,8.18
3454.0,1800,1728,33,0,1695,0.96,66.05,8.74
3455.0,1800,1728,33,0,1695,0.96,66.05,9.36
3456.0,1800,1729,34,0,1695,0.96,66.05,9.84
3457.0,1800,1729,31,0,1698,0.96,66.06,10.45
3458.0,1800,1730,31,0,1699,0.96,66.05,10.28
3459.0,1800,1730,31,0,1699,0.96,66.05,10.12
3460.0,1800,1731,32,0,1699,0.96,66.05,9.44
3461.0,1800,1731,32,0,1699,0.96,66.05,9.58
3462.0,1800,1731,31,1,1700,0.96,66.03,9.63
3463.0,1800,1732,31,0,1701,0.96,66.03,9.02
3464.0,1800,1732,31,1,1701,0.96,66.03,8.92
3465.0,1800,1732,30,1,1702,0.96,66.01,8.92
3466.0,1800,1734,31,0,1703,0.96,66.01,8.42
3467.0,1800,1734,31,0,1703,0.96,66.01,8.89
3468.0,1800,1735,32,0,1703,0.96,66.01,8.97
3469.0,1800,1735,31,0,1704,0.96,66.02,8.86
3470.0,1800,1736,32,0,1704,0.96,66.02,8.63
3471.0,1800,1736,32,0,1704,0.96,66.02,8.92
3472.0,1800,1736,31,1,1705,0.96,66.02,9.23
3473.0,1800,1737,32,0,1705,0.96,66.02,9.24
3474.0,1800,1738,32,0,1706,0.96,66.03,8.95
3475.0,1800,1738,32,0,1706,0.96,66.03,9.06
3476.0,1800,1739,33,0,1706,0.96,66.03,9.27
3477.0,1800,1739,32,0,1707,0.96,66.05,9.69
3478.0,1800,1740,33,0,1707,0.96,66.05,9.96
3479.0,1800,1740,32,0,1708,0.96,66.05,10.41
3480.0,1800,1741,32,0,1709,0.96,66.03,10.05
3481.0,1800,1741,31,0,1710,0.96,66.03,10.27
3482.0,1800,1742,32,0,1710,0.96,66.03,10.26
3483.0,1800,1742,32,0,1710,0.96,66.03,10.69
3484.0,1800,1743,33,0,1710,0.96,66.03,10.65
3485.0,1800,1743,33,0,1710,0.96,66.03,10.74
3486.0,1800,1744,34,0,1710,0.96,66.03,10.06
3487.0,1800,1744,33,0,1711,0.96,66.03,10.04
3488.0,1800,1745,33,0,1712,0.96,66.01,9.75
3489.0,1800,1745,32,0,1713,0.96,66.0,9.45
3490.0,1800,1746,33,0,1713,0.96,66.0,8.97
3491.0,1800,1746,33,0,1713,0.96,66.0,9.03
3492.0,1800,1747,34,0,1713,0.95,66.0,9.08
3493.0,1800,1747,33,0,1714,0.95,65.99,9.17
3494.0,1800,1747,33,1,1714,0.95,65.99,9.65
3495.0,1800,1748,34,0,1714,0.95,65.99,9.85
3496.0,1800,1749,33,0,1716,0.95,65.98,9.06
3497.0,1800,1749,33,0,1716,0.95,65.98,9.28
3498.0,1800,1750,33,0,1717,0.95,66.0,8.96
3499.0,1800,1750,33,0,1717,0.95,66.0,9.27
3500.0,1800,1751,34,0,1717,0.95,66.0,9.15
3501.0,1800,1751,34,0,1717,0.95,66.0,9.15
3502.0,1800,1752,35,0,1717,0.95,66.0,9.18
3503.0,1800,1752,34,0,1718,0.95,65.99,9.22
3504.0,1800,1753,35,0,1718,0.95,65.99,9.44
3505.0,1800,1753,35,0,1718,0.95,65.99,9.77
3506.0,1800,1754,35,0,1719,0.95,66.01,9.33
3507.0,1800,1754,35,0,1719,0.95,66.01,9.64
3508.0,1800,1755,35,0,1720,0.95,65.99,9.56
3509.0,1800,1755,35,0,1720,0.95,65.99,9.27
3510.0,1800,1756,36,0,1720,0.95,65.99,9.26
3511.0,1800,1756,35,0,1721,0.95,65.97,9.38
3512.0,1800,1757,35,0,1722,0.95,65.97,9.83
3513.0,1800,1757,35,0,1722,0.95,65.97,10.36
3514.0,1800,1757,35,1,1722,0.95,65.97,10.72
3515.0,1800,1757,35,1,1722,0.95,65.97,10.92
3516.0,1800,1759,35,0,1724,0.95,66.02,10.62
3517.0,1800,1759,32,0,1727,0.95,65.97,10.18
3518.0,1800,1760,33,0,1727,0.95,65.97,10.0
3519.0,1800,1760,31,0,1729,0.95,65.98,9.36
3520.0,1800,1760,31,1,1729,0.95,65.98,9.59
3521.0,1800,1761,32,0,1729,0.95,65.98,9.44
3522.0,1800,1762,32,0,1730,0.95,65.97,9.06
3523.0,1800,1762,31,0,1731,0.95,65.95,9.28
3524.0,1800,1763,32,0,1731,0.95,65.95,9.53
3525.0,1800,1763,31,0,1732,0.95,65.93,10.2
3526.0,1800,1764,32,0,1732,0.95,65.93,10.55
3527.0,1800,1764,31,0,1733,0.95,65.94,11.11
3528.0,1800,1765,31,0,1734,0.95,65.92,10.74
3529.0,1800,1765,31,0,1734,0.95,65.92,10.91
3530.0,1800,1766,31,0,1735,0.95,65.91,10.71
3531.0,1800,1766,30,0,1736,0.95,65.89,10.73
3532.0,1800,1767,30,0,1737,0.95,65.87,10.32
3533.0,1800,1767,30,0,1737,0.95,65.87,10.02
3534.0,1800,1768,30,0,1738,0.95,65.86,9.52
3535.0,1800,1768,30,0,1738,0.95,65.86,9.53
3536.0,1800,1769,31,0,1738,0.95,65.86,9.62
3537.0,1800,1769,31,0,1738,0.95,65.86,10.25
3538.0,1800,1770,31,0,1739,0.94,65.86,10.42
3539.0,1800,1770,31,0,1739,0.94,65.86,11.11
3540.0,1800,1771,28,0,1743,0.94,65.85,10.29
3541.0,1800,1771,28,0,1743,0.94,65.85,10.37
3542.0,1800,1772,27,0,1745,0.94,65.92,9.34
3543.0,1800,1772,26,0,1746,0.94,65.89,9.07
3544.0,1800,1773,26,0,1747,0.94,65.87,9.24
3545.0,1800,1773,24,0,1749,0.94,65.88,8.79
3546.0,1800,1774,25,0,1749,0.94,65.88,8.84
3547.0,1800,1774,25,0,1749,0.94,65.88,9.27
3548.0,1800,1775,26,0,1749,0.94,65.88,9.16
3549.0,1800,1775,26,0,1749,0.94,65.88,9.3
3550.0,1800,1776,27,0,1749,0.94,65.88,8.93
3551.0,1800,1776,27,0,1749,0.94,65.88,9.2
3552.0,1800,1777,27,0,1750,0.94,65.9,9.07
3553.0,1800,1777,27,0,1750,0.94,65.9,8.96
3554.0,1800,1777,26,1,1751,0.94,65.9,8.92
3555.0,1800,1777,26,1,1751,0.94,65.9,9.29
3556.0,1800,1778,27,1,1751,0.94,65.9,9.16
